40,421,2
122,325,2
220,434,2
287,220,2
304,396,3
304,398,2
315,370,3
325,338,6
332,432,1
338,359,2
340,332,5
350,422,4
359,371,2
370,350,2
371,410,3
395,315,2
396,438,6
397,340,3
400,397,3
405,40,2
410,287,2
421,394,4
421,395,4
421,400,5
422,337,4
422,398,2
432,333,8
434,405,2
