2,155,4
2,287,2
10,82,3
10,103,3
13,91,1
13,166,2
14,77,4
32,35,2
32,163,1
35,281,2
77,263,2
82,189,4
89,103,2
89,144,2
91,144,4
100,109,2
100,222,1
146,149,1
146,275,2
149,222,2
155,166,2
163,238,2
189,213,1
196,263,2
196,281,2
213,275,2
238,287,3
