1,155,2
1,256,4
10,82,3
10,103,3
13,91,1
13,166,2
17,183,2
17,189,2
24,160,1
24,248,2
43,160,1
43,165,2
82,189,3
86,248,2
86,277,2
89,103,2
89,144,2
91,144,4
98,121,4
98,230,1
121,183,3
155,166,2
165,256,2
223,230,2
223,266,2
242,266,2
242,277,2
