6,144,2
6,185,3
7,123,3
7,257,2
11,55,2
11,250,1
12,156,2
12,166,3
21,46,2
21,110,2
28,83,1
28,156,2
33,99,3
33,118,2
37,57,2
37,80,3
39,46,2
39,88,3
39,138,2
39,169,1
48,86,1
48,150,2
53,54,2
53,55,2
54,239,1
57,118,3
58,234,2
58,251,2
76,92,4
76,123,2
83,135,2
86,271,2
88,144,2
88,169,2
88,269,1
92,164,3
92,280,2
99,110,4
101,252,1
101,269,2
120,254,3
135,187,2
135,271,3
135,296,2
138,257,2
150,252,1
166,185,1
168,234,4
187,239,3
250,251,2
254,294,3
280,294,1
296,297,2
