23,323,2
23,357,4
155,23,3
219,318,2
267,442,3
318,441,2
320,346,5
323,385,2
334,418,3
343,320,2
343,417,3
357,334,3
357,402,3
368,330,6
385,357,2
402,420,1
411,343,2
417,426,3
418,267,2
419,219,3
420,419,2
424,329,5
426,424,2
441,411,2
442,368,3
