1,155,2
5,45,4
10,93,6
10,103,3
13,91,1
13,166,2
45,49,8
45,52,4
52,210,4
61,167,4
61,272,3
74,206,2
74,217,2
89,103,2
89,144,2
91,144,4
93,274,7
114,175,2
114,181,3
114,283,2
124,133,2
124,264,3
133,215,3
155,166,2
167,176,3
167,210,4
175,198,2
176,177,2
177,195,2
181,195,3
198,274,3
206,283,3
215,217,2
