24,83,4
24,156,5
83,340,7
83,391,24
91,244,2
94,144,5
138,144,4
144,91,4
156,298,33
156,396,9
244,24,2
251,83,23
282,138,3
291,251,6
340,397,2
391,291,29
396,342,4
